Date,Open,High,Low,Close,Adj Close,Volume
2022-09-19,7168950195,7231416016,7151615234,7195487793,7195487793,252816300
2022-09-20,7195567871,7252186035,7186246094,7196951172,7196951172,279749000
2022-09-21,7196871094,7204901855,7134785156,7188313965,7188313965,246224300
2022-09-22,7188193848,7225550781,7127457031,7218905762,7218905762,282626800
2022-09-23,7219025879,7219025879,7172533203,7178583008,7178583008,205509000
2022-09-24,,,,,,
2022-09-25,,,,,,
2022-09-26,717850293,717850293,7039241211,712750293,712750293,193399700
2022-09-27,712750293,7133411133,7075653809,7112449219,7112449219,227195500
2022-09-28,711240918,715697998,7073473145,7077030762,7077030762,193422200
2022-09-29,707711084,7135500977,7023210938,7036198242,7036198242,214141900
2022-09-30,7036198242,7056169922,6926859863,7040797852,7040797852,208540900
2022-10-01,,,,,,
2022-10-02,,,,,,
2022-10-03,7040797852,7047624023,6995062012,7009717773,7009717773,179996500
2022-10-04,7009836914,7101472168,7009836914,7072255859,7072255859,216377800
2022-10-05,7072294922,7131879883,7070212891,7075384766,7075384766,219700600
2022-10-06,7075384766,7135908203,7066471191,7076623047,7076623047,177554400
2022-10-07,7076623047,7081018066,7008144043,7026783203,7026783203,226928900
2022-10-08,,,,,,
2022-10-09,,,,,,
2022-10-10,7026663086,7026663086,6947719238,699439502,699439502,220135300
2022-10-11,699439502,7001969238,6937809082,693914502,693914502,237406700
2022-10-12,693914502,6990587891,6870282227,6909208984,6909208984,225826800
2022-10-13,6909208984,6933708008,6880625,6880625,6880625,175237300
2022-10-14,6880665039,694385498,6814529785,6814529785,6814529785,188093100
2022-10-15,,,,,,
2022-10-16,,,,,,
2022-10-17,6814529785,6836975098,6747379883,6831115234,6831115234,217793900
2022-10-18,6831154785,6891984863,6809984863,6834494141,6834494141,204836800
2022-10-19,6834494141,6883916992,680611377,6860416016,6860416016,165404100
2022-10-20,6860416016,6986205078,6847066895,6980651855,6980651855,225664700
2022-10-21,6980691895,7058911133,6974962891,7017770996,7017770996,181511700
2022-10-22,,,,,,
2022-10-23,,,,,,
2022-10-24,7017811035,7092169922,7017460938,7053043945,7053043945,203913800
2022-10-25,7053083984,7108815918,7032541992,7048379883,7048379883,223456200
2022-10-26,7048419922,7081879883,7017935059,7043938965,7043938965,187797900
2022-10-27,7043979004,7104853027,7043979004,709176123,709176123,188078500
2022-10-28,709176123,7100808105,7016702148,7056040039,7056040039,186703600
2022-10-29,,,,,,
2022-10-30,,,,,,
2022-10-31,7056040039,7113112793,7051429199,7098890137,7098890137,192397100
2022-11-01,7098930176,712813623,7018551758,7052303223,7052303223,193069500
2022-11-02,7052303223,707423291,6976871094,7015689941,7015689941,165214300
2022-11-03,7015689941,7050380859,6962853027,7034573242,7034573242,176601600
2022-11-04,7034573242,7045526855,6973318848,7045526855,7045526855,180561000
2022-11-05,,,,,,
2022-11-06,,,,,,
2022-11-07,7045526855,7102395996,7011563965,7102395996,7102395996,194075900
2022-11-08,7102436035,7111439941,7039251953,7050125977,7050125977,193397800
2022-11-09,7050085938,7073551758,7037307129,7070083984,7070083984,187445600
2022-11-10,7070083984,7070083984,6956288086,6966836914,6966836914,188518000
2022-11-11,6966996094,7106060059,6966996094,7089206055,7089206055,226055800
2022-11-12,,,,,,
2022-11-13,,,,,,
2022-11-14,7089206055,710476416,7014297852,701939209,701939209,174641100
2022-11-15,701939209,7048390137,699923584,70355,70355,167825000
2022-11-16,70355,7046999023,6955528809,7014383789,7014383789,165129900
2022-11-17,7014383789,7051274902,6965762207,704498584,704498584,156588900
2022-11-18,7045025879,7094097168,7027746094,7082181152,7082181152,167164400
2022-11-19,,,,,,
2022-11-20,,,,,,
2022-11-21,7082181152,7107323242,7050440918,706324707,706324707,162801100
2022-11-22,706324707,7108831055,7030587891,7030587891,7030587891,177602200
2022-11-23,7030626953,7089693848,7026391113,7054123047,7054123047,157476700
2022-11-24,7054162109,710488916,7054162109,7080515137,7080515137,159926700
2022-11-25,7080554199,7086562012,7013221191,7053149902,7053149902,158716200
2022-11-26,,,,,,
2022-11-27,,,,,,
2022-11-28,7053109863,7083378906,7011453125,701735791,701735791,187211500
2022-11-29,7017317871,7036538086,6990900879,7012068848,7012068848,164098100
2022-11-30,0,,,7081312988,7081312988,
2022-12-01,7081194824,7090276855,7018269043,7020803223,7020803223,167994300
2022-12-02,7020803223,7021813965,6967950195,701963916,701963916,139459800
2022-12-03,,,,,,
2022-12-04,,,,,,
2022-12-05,701963916,7053902832,6987328125,6987328125,6987328125,165306000
2022-12-06,6987368164,6987368164,6862564941,6892569824,6892569824,149697900
2022-12-07,6892569824,6892663086,6799299805,6818751953,6818751953,158724300
2022-12-08,6818791016,6821050781,6683628906,6804227051,6804227051,162316700
2022-12-09,6804227051,6804227051,6695381836,6715118164,6715118164,127123900
2022-12-10,,,,,,
2022-12-11,,,,,,
2022-12-12,6715118164,6734452148,6641810059,6734452148,6734452148,134471100
2022-12-13,6734491211,6826116211,671487207,6810315918,6810315918,396136700
2022-12-14,6810355957,6854098145,6774131836,6801749023,6801749023,215430000
2022-12-15,6801789063,6801837891,6740955078,6751859863,6751859863,145093400
2022-12-16,6751859863,6812192871,6693765137,6812192871,6812192871,156126900
2022-12-17,,,,,,
2022-12-18,,,,,,
2022-12-19,6812153809,6827814941,6754087891,6779698242,6779698242,127896600
2022-12-20,6779698242,6792203125,6715044922,6768315918,6768315918,151817000
2022-12-21,6768315918,6820663086,6763696777,6820663086,6820663086,139079800
2022-12-22,6820702148,6844121094,6800617188,6824432129,6824432129,129012900
2022-12-23,6824393066,6824393066,6784586914,6800672852,6800672852,120430300
2022-12-24,,,,,,
2022-12-25,,,,,,
2022-12-26,6800712891,6858146973,6796166992,6835808105,6835808105,117543200
2022-12-27,6835847168,693388916,6835662109,6923026855,6923026855,121669200
2022-12-28,6923065918,6953039063,6828140137,685052002,685052002,120571100
2022-12-29,685052002,6879584961,6786981934,6860077148,6860077148,141016100
2022-12-30,6860116211,688873584,6838588867,6850619141,6850619141,129302000
